Datetime,Open,High,Low,Close,Adj Close,Volume
2023-03-14 05:00:00,24534.833984375,24851.62109375,24398.451171875,24466.244140625,24466.244140625,1210171392
2023-03-14 05:30:00,24474.2578125,24519.564453125,24384.958984375,24444.423828125,24444.423828125,419196928
2023-03-14 06:00:00,24439.158203125,24544.83984375,24436.306640625,24522.640625,24522.640625,137814016
2023-03-14 06:30:00,24516.693359375,24523.57421875,24419.65234375,24466.94140625,24466.94140625,20127744
2023-03-14 07:00:00,24457.04296875,24523.875,24411.19921875,24411.19921875,24411.19921875,98705408
2023-03-14 07:30:00,24385.82421875,24407.181640625,24296.27734375,24393.25390625,24393.25390625,150863872
2023-03-14 08:00:00,24383.009765625,24407.7109375,24261.439453125,24370.5546875,24370.5546875,94720000
2023-03-14 08:30:00,24376.478515625,24406.7265625,24342.40234375,24351.59375,24351.59375,17833984
2023-03-14 09:00:00,24351.521484375,24356.576171875,24279.68359375,24279.68359375,24279.68359375,0
2023-03-14 09:30:00,24283.69140625,24391.728515625,24260.328125,24391.728515625,24391.728515625,0
2023-03-14 10:00:00,24393.908203125,24492.685546875,24365.71875,24492.21484375,24492.21484375,125968384
2023-03-14 10:30:00,24478.68359375,24701.349609375,24473.728515625,24700.69921875,24700.69921875,221298688
2023-03-14 11:00:00,24670.4609375,24899.099609375,24630.33203125,24816.044921875,24816.044921875,863395840
2023-03-14 11:30:00,24740.109375,24861.806640625,24721.873046875,24853.939453125,24853.939453125,540532736
2023-03-14 12:00:00,24856.087890625,24925.51171875,24775.5390625,24806.197265625,24806.197265625,465039360
2023-03-14 12:30:00,24826.97265625,26089.1953125,24826.97265625,26023.775390625,26023.775390625,4012011520
2023-03-14 13:00:00,25977.275390625,26514.716796875,25870.626953125,25985.37109375,25985.37109375,1619881984
2023-03-14 13:30:00,25989.478515625,26137.826171875,25793.453125,25888.626953125,25888.626953125,618532864
2023-03-14 14:00:00,25869.13671875,25963.087890625,25746.6796875,25963.087890625,25963.087890625,9883648
2023-03-14 14:30:00,26019.314453125,26115.880859375,25909.439453125,26090.373046875,26090.373046875,154001408
2023-03-14 15:00:00,25959.220703125,25989.9296875,25891.029296875,25939.03125,25939.03125,0
2023-03-14 15:30:00,25894.66796875,26019.20703125,25894.66796875,25989.025390625,25989.025390625,177270784
2023-03-14 16:00:00,26003.37109375,26087.83984375,25828.828125,25881.876953125,25881.876953125,0
2023-03-14 16:30:00,25862.59375,25976.19140625,25854.591796875,25954.701171875,25954.701171875,0
2023-03-14 17:00:00,25951.326171875,25970.48828125,25742.58984375,25821.033203125,25821.033203125,65789952
2023-03-14 17:30:00,25826.984375,25838.28125,25693.740234375,25705.73828125,25705.73828125,67239936
2023-03-14 18:00:00,25701.228515625,25705.431640625,25363.693359375,25588.40625,25588.40625,428765184
2023-03-14 18:30:00,25590.501953125,25612.1171875,25036.048828125,25073.849609375,25073.849609375,566566912
2023-03-14 19:00:00,25046.16796875,25169.89453125,24431.451171875,24544.1796875,24544.1796875,919257088
2023-03-14 19:30:00,24538.4296875,25027.646484375,24525.41796875,25027.646484375,25027.646484375,952872960
2023-03-14 20:00:00,25170.47265625,25204.134765625,24912.32421875,24970.2578125,24970.2578125,867291136
2023-03-14 20:30:00,24963.30078125,24995.826171875,24634.3125,24701.6328125,24701.6328125,504143872
2023-03-14 21:00:00,24632.32421875,24674.6796875,24142.48046875,24483.837890625,24483.837890625,1178570752
2023-03-14 21:30:00,24480.36328125,24630.693359375,24480.36328125,24616.27734375,24616.27734375,474820608
2023-03-14 22:00:00,24615.23828125,24830.7265625,24504.615234375,24672.220703125,24672.220703125,458903552
2023-03-14 22:30:00,24678.056640625,24790.794921875,24608.71875,24790.794921875,24790.794921875,202428416
2023-03-14 23:00:00,24787.724609375,24854.873046875,24712.109375,24740.857421875,24740.857421875,163876864
2023-03-14 23:30:00,24744.31640625,24825.423828125,24713.796875,24766.546875,24766.546875,189960192
2023-03-15 00:00:00,24770.92578125,24784.53515625,24518.626953125,24518.626953125,24518.626953125,21868544
2023-03-15 00:30:00,24447.005859375,24786.345703125,24408.47265625,24749.375,24749.375,498106368
2023-03-15 01:00:00,24788.482421875,25110.462890625,24788.373046875,25036.728515625,25036.728515625,618344448
2023-03-15 01:30:00,25002.544921875,25002.544921875,24895.576171875,24967.078125,24967.078125,57171968
2023-03-15 02:00:00,24970.533203125,25035.5703125,24895.34765625,24900.541015625,24900.541015625,7188480
2023-03-15 02:30:00,24903.337890625,24960.7890625,24888.64453125,24927.279296875,24927.279296875,63492096
2023-03-15 03:00:00,24915.00390625,24928.517578125,24786.24609375,24786.24609375,24786.24609375,70492160
2023-03-15 03:30:00,24768.1875,24844.921875,24768.1875,24808.587890625,24808.587890625,103776256
2023-03-15 04:00:00,24812.0078125,24866.87109375,24775.3359375,24838.73046875,24838.73046875,43569152
2023-03-15 04:30:00,24838.9296875,24905.54296875,24815.779296875,24897.751953125,24897.751953125,109326336
2023-03-15 05:00:00,24898.74609375,24968.7265625,24898.74609375,24943.318359375,24943.318359375,0
2023-03-15 05:30:00,24945.7265625,24945.7265625,24804.65625,24805.546875,24805.546875,0
2023-03-15 06:00:00,24813.0,24848.60546875,24734.583984375,24848.60546875,24848.60546875,31612928
2023-03-15 06:30:00,24859.625,24936.134765625,24826.78125,24900.88671875,24900.88671875,247599104
2023-03-15 07:00:00,24882.287109375,24907.29296875,24833.57421875,24879.189453125,24879.189453125,21950464
2023-03-15 07:30:00,24880.212890625,24999.896484375,24868.224609375,24999.896484375,24999.896484375,14446592
2023-03-15 08:00:00,24999.56640625,25032.791015625,24916.93359375,24918.58984375,24918.58984375,618496
2023-03-15 08:30:00,24914.763671875,24914.763671875,24868.45703125,24879.447265625,24879.447265625,487424
2023-03-15 09:00:00,24867.044921875,24887.07421875,24812.005859375,24812.005859375,24812.005859375,33423360
2023-03-15 09:30:00,24796.0,24831.583984375,24626.234375,24673.2109375,24673.2109375,353828864
2023-03-15 10:00:00,24664.7421875,24734.8125,24572.5078125,24572.5078125,24572.5078125,85065728
2023-03-15 10:30:00,24571.248046875,24723.5,24529.71484375,24664.146484375,24664.146484375,492199936
2023-03-15 11:00:00,24629.599609375,24670.751953125,24405.396484375,24438.36328125,24438.36328125,118431744
2023-03-15 11:30:00,24398.9921875,24919.55859375,24385.95703125,24846.642578125,24846.642578125,497516544
2023-03-15 12:00:00,24874.177734375,24914.283203125,24627.931640625,24728.19140625,24728.19140625,197345280
2023-03-15 12:30:00,24762.283203125,25169.73046875,24579.876953125,24918.341796875,24918.341796875,0
2023-03-15 13:00:00,24933.599609375,25240.615234375,24872.318359375,25110.1484375,25110.1484375,0
2023-03-15 13:30:00,25074.8671875,25109.82421875,24870.75,24873.111328125,24873.111328125,7049216
2023-03-15 14:00:00,24882.619140625,25004.248046875,24784.974609375,24839.380859375,24839.380859375,20578304
2023-03-15 14:30:00,24851.87890625,24851.87890625,24519.90625,24762.357421875,24762.357421875,345784320
2023-03-15 15:00:00,24784.099609375,24833.466796875,24645.39453125,24645.39453125,24645.39453125,50507776
2023-03-15 15:30:00,24694.443359375,24737.185546875,24472.86328125,24537.775390625,24537.775390625,472612864
2023-03-15 16:00:00,24527.41796875,24533.578125,24223.46484375,24321.19921875,24321.19921875,587472896
2023-03-15 16:30:00,24354.87890625,24462.041015625,24135.46875,24157.134765625,24157.134765625,489316352
2023-03-15 17:00:00,24167.5625,24343.51171875,23964.91015625,24313.220703125,24313.220703125,677122048
2023-03-15 17:30:00,24390.998046875,24390.998046875,24197.275390625,24341.50390625,24341.50390625,301080576
2023-03-15 18:00:00,24320.322265625,24473.3203125,24204.63671875,24473.3203125,24473.3203125,87076864
2023-03-15 18:30:00,24455.771484375,24519.330078125,24357.197265625,24433.994140625,24433.994140625,280485888
2023-03-15 19:00:00,24472.90234375,24493.939453125,24360.80078125,24493.939453125,24493.939453125,5373952
2023-03-15 19:30:00,24511.447265625,24517.744140625,24233.654296875,24349.19140625,24349.19140625,0
2023-03-15 20:00:00,24418.20703125,24418.20703125,24313.826171875,24397.361328125,24397.361328125,0
2023-03-15 20:30:00,24396.98828125,24494.9375,24361.462890625,24393.2421875,24393.2421875,0
2023-03-15 21:00:00,24407.890625,24489.748046875,24382.45703125,24425.580078125,24425.580078125,0
2023-03-15 21:30:00,24405.798828125,24546.01953125,24405.798828125,24524.033203125,24524.033203125,0
2023-03-15 22:00:00,24516.4375,24681.30859375,24516.4375,24557.5234375,24557.5234375,117960704
2023-03-15 22:30:00,24571.333984375,24585.412109375,24403.61328125,24491.66796875,24491.66796875,103522304
2023-03-15 23:00:00,24470.73046875,24520.216796875,24419.693359375,24448.025390625,24448.025390625,5292032
2023-03-15 23:30:00,24455.279296875,24502.119140625,24349.115234375,24371.400390625,24371.400390625,23896064
2023-03-16 00:00:00,24373.45703125,24457.1015625,24315.482421875,24421.791015625,24421.791015625,6852608
2023-03-16 00:30:00,24422.212890625,24422.212890625,24270.251953125,24270.251953125,24270.251953125,7581696
2023-03-16 01:00:00,24282.9453125,24351.41796875,24225.111328125,24333.30078125,24333.30078125,0
2023-03-16 01:30:00,24337.904296875,24413.673828125,24331.357421875,24411.822265625,24411.822265625,0
2023-03-16 02:00:00,24404.611328125,24514.4375,24400.482421875,24496.39453125,24496.39453125,21340160
2023-03-16 02:30:00,24493.712890625,24493.712890625,24455.0703125,24455.0703125,24455.0703125,14753792
2023-03-16 03:00:00,24447.8828125,24455.046875,24326.326171875,24358.24609375,24358.24609375,0
2023-03-16 03:30:00,24380.333984375,24385.58203125,24316.8984375,24348.84765625,24348.84765625,55992320
2023-03-16 04:00:00,24341.90625,24389.291015625,24322.2890625,24385.87109375,24385.87109375,27172864
2023-03-16 04:30:00,24382.08984375,24382.08984375,24286.3125,24337.79296875,24337.79296875,45203456
2023-03-16 05:00:00,24341.322265625,24496.62109375,24321.541015625,24475.236328125,24475.236328125,178077696
2023-03-16 05:30:00,24460.93359375,24511.66796875,24438.23046875,24438.23046875,24438.23046875,123830272
2023-03-16 06:00:00,24433.138671875,24567.3125,24431.19921875,24549.498046875,24549.498046875,201068544
2023-03-16 06:30:00,24526.1015625,24669.03125,24510.736328125,24628.220703125,24628.220703125,89698304
2023-03-16 07:00:00,24650.373046875,24697.158203125,24617.5390625,24697.158203125,24697.158203125,316641280
2023-03-16 07:30:00,24701.65234375,24711.48046875,24641.94140625,24670.72265625,24670.72265625,200482816
2023-03-16 08:00:00,24683.169921875,24726.083984375,24656.138671875,24680.52734375,24680.52734375,92327936
2023-03-16 08:30:00,24673.318359375,24690.912109375,24643.82421875,24665.248046875,24665.248046875,0
2023-03-16 09:00:00,24662.7890625,24662.810546875,24462.064453125,24523.396484375,24523.396484375,278286336
2023-03-16 09:30:00,24541.236328125,24872.771484375,24522.55859375,24739.283203125,24739.283203125,442458112
2023-03-16 10:00:00,24731.412109375,24864.650390625,24657.166015625,24842.080078125,24842.080078125,426655744
2023-03-16 10:30:00,24843.78515625,25083.037109375,24843.78515625,24988.265625,24988.265625,595935232
2023-03-16 11:00:00,24997.060546875,24997.060546875,24907.826171875,24929.875,24929.875,0
2023-03-16 11:30:00,24925.2734375,24973.36328125,24814.12890625,24897.189453125,24897.189453125,76333056
2023-03-16 12:00:00,24900.162109375,24927.09765625,24790.40234375,24927.09765625,24927.09765625,0
2023-03-16 12:30:00,24966.009765625,24966.009765625,24752.55078125,24777.62109375,24777.62109375,0
2023-03-16 13:00:00,24787.806640625,24853.328125,24624.744140625,24720.740234375,24720.740234375,0
2023-03-16 13:30:00,24722.03515625,24895.69921875,24687.337890625,24887.98828125,24887.98828125,65146880
2023-03-16 14:00:00,24886.96484375,24897.5,24759.0625,24878.171875,24878.171875,23150592
2023-03-16 14:30:00,24873.8125,25047.998046875,24871.08984375,24928.181640625,24928.181640625,26021888
2023-03-16 15:00:00,24911.759765625,24929.314453125,24838.3046875,24895.845703125,24895.845703125,0
2023-03-16 15:30:00,24892.669921875,24976.1796875,24855.173828125,24969.22265625,24969.22265625,0
2023-03-16 16:00:00,24939.935546875,24956.396484375,24807.408203125,24862.40625,24862.40625,0
2023-03-16 16:30:00,24838.087890625,24868.169921875,24744.33984375,24832.626953125,24832.626953125,0
2023-03-16 17:00:00,24825.42578125,24831.94921875,24676.96875,24760.5625,24760.5625,0
2023-03-16 17:30:00,24747.45703125,24775.37109375,24694.1328125,24750.98828125,24750.98828125,0
2023-03-16 18:00:00,24733.220703125,24765.439453125,24685.396484375,24765.439453125,24765.439453125,0
2023-03-16 18:30:00,24770.392578125,24841.904296875,24715.033203125,24841.904296875,24841.904296875,0
2023-03-16 19:00:00,24849.357421875,25190.326171875,24849.357421875,25093.103515625,25093.103515625,307343360
2023-03-16 19:30:00,25060.970703125,25060.970703125,24952.076171875,25027.76171875,25027.76171875,111538176
2023-03-16 20:00:00,25026.861328125,25026.861328125,24939.955078125,25003.03125,25003.03125,6901760
2023-03-16 20:30:00,24984.966796875,24990.5703125,24698.4296875,24714.984375,24714.984375,191877120
2023-03-16 21:00:00,24759.94921875,24908.107421875,24732.169921875,24887.025390625,24887.025390625,189161472
2023-03-16 21:30:00,24898.341796875,25055.69140625,24849.0390625,24968.89453125,24968.89453125,267743232
2023-03-16 22:00:00,24975.291015625,25027.322265625,24911.10546875,24966.765625,24966.765625,8448000
2023-03-16 22:30:00,24969.056640625,25048.73046875,24945.095703125,25048.73046875,25048.73046875,0
2023-03-16 23:00:00,25045.1640625,25061.82421875,24996.634765625,25007.16796875,25007.16796875,5627904
2023-03-16 23:30:00,25008.435546875,25104.666015625,25008.435546875,25050.55859375,25050.55859375,27932672
2023-03-17 00:00:00,25055.123046875,25055.123046875,25001.185546875,25014.232421875,25014.232421875,4632576
2023-03-17 00:30:00,25002.83984375,25002.83984375,24955.169921875,24973.216796875,24973.216796875,17451008
2023-03-17 01:00:00,24970.75,25142.5390625,24970.75,25142.5390625,25142.5390625,64583680
2023-03-17 01:30:00,25434.455078125,25736.033203125,25301.740234375,25736.033203125,25736.033203125,1576144896
2023-03-17 02:00:00,25723.990234375,25943.3828125,25659.52734375,25910.994140625,25910.994140625,1347702784
2023-03-17 02:30:00,25873.669921875,25891.3671875,25579.501953125,25650.28125,25650.28125,638656512
2023-03-17 03:00:00,25655.92578125,25790.962890625,25634.67578125,25776.46875,25776.46875,500899840
2023-03-17 03:30:00,25788.841796875,25839.873046875,25710.046875,25839.873046875,25839.873046875,176459776
2023-03-17 04:00:00,25831.033203125,25884.77734375,25806.271484375,25884.77734375,25884.77734375,212258816
2023-03-17 04:30:00,25857.318359375,25857.318359375,25775.544921875,25804.19921875,25804.19921875,135905280
2023-03-17 05:00:00,25792.34765625,25821.025390625,25729.326171875,25792.375,25792.375,477134848
2023-03-17 05:30:00,25789.98046875,25807.4765625,25749.0,25806.14453125,25806.14453125,41730048
2023-03-17 06:00:00,25813.203125,25982.076171875,25813.203125,25909.52734375,25909.52734375,213037056
2023-03-17 06:30:00,25923.498046875,26234.38671875,25923.498046875,26212.078125,26212.078125,1227722752
2023-03-17 07:00:00,26202.08203125,26202.08203125,25955.09765625,26011.521484375,26011.521484375,183685120
2023-03-17 07:30:00,26010.546875,26128.720703125,26010.546875,26127.64453125,26127.64453125,352448512
2023-03-17 08:00:00,26144.892578125,26232.365234375,26101.369140625,26123.04296875,26123.04296875,376164352
2023-03-17 08:30:00,26109.8515625,26114.265625,26019.345703125,26056.244140625,26056.244140625,391716864
2023-03-17 09:00:00,26063.90625,26118.9765625,26063.90625,26094.2265625,26094.2265625,7503872
2023-03-17 09:30:00,26134.75,26370.466796875,26134.75,26347.109375,26347.109375,575377408
2023-03-17 10:00:00,26327.54296875,26627.6953125,26324.640625,26600.353515625,26600.353515625,843452416
2023-03-17 10:30:00,26585.560546875,26813.126953125,26506.611328125,26774.73046875,26774.73046875,983584768
2023-03-17 11:00:00,26769.388671875,26799.896484375,26663.505859375,26748.5234375,26748.5234375,595488768
2023-03-17 11:30:00,26737.82421875,27002.38671875,26685.240234375,27002.38671875,27002.38671875,595779584
2023-03-17 12:00:00,26967.046875,26970.82421875,26687.05859375,26705.984375,26705.984375,335622144
2023-03-17 12:30:00,26701.513671875,26760.89453125,26459.8125,26707.830078125,26707.830078125,498647040
2023-03-17 13:00:00,26702.263671875,26795.49609375,26605.73828125,26634.140625,26634.140625,89821184
2023-03-17 13:30:00,26645.51953125,26663.076171875,26436.28515625,26468.634765625,26468.634765625,250781696
2023-03-17 14:00:00,26503.42578125,26662.703125,26482.05859375,26482.05859375,26482.05859375,280244224
2023-03-17 14:30:00,26441.869140625,26533.525390625,26209.294921875,26335.6953125,26335.6953125,572477440
2023-03-17 15:00:00,26344.181640625,26534.189453125,26293.32421875,26380.6796875,26380.6796875,282386432
2023-03-17 15:30:00,26346.16796875,26453.412109375,26336.3125,26436.470703125,26436.470703125,207138816
2023-03-17 16:00:00,26448.26171875,26554.173828125,26446.3046875,26493.3671875,26493.3671875,192532480
2023-03-17 16:30:00,26509.576171875,26567.166015625,26413.55859375,26465.419921875,26465.419921875,146587648
2023-03-17 17:00:00,26440.185546875,26692.810546875,26440.185546875,26550.119140625,26550.119140625,354209792
2023-03-17 17:30:00,26568.05859375,26568.05859375,26488.9765625,26525.5,26525.5,176115712
2023-03-17 18:00:00,26530.62109375,26547.451171875,26333.796875,26384.66796875,26384.66796875,306880512
2023-03-17 18:30:00,26400.724609375,26628.703125,26400.724609375,26628.703125,26628.703125,492515328
2023-03-17 19:00:00,26647.025390625,26890.90625,26632.365234375,26864.666015625,26864.666015625,429871104
2023-03-17 19:30:00,26885.548828125,26892.158203125,26745.92578125,26774.16796875,26774.16796875,163770368
2023-03-17 20:00:00,26876.267578125,26903.4375,26766.017578125,26816.212890625,26816.212890625,258367488
2023-03-17 20:30:00,26803.599609375,26846.33984375,26654.744140625,26784.91015625,26784.91015625,165707776
2023-03-17 21:00:00,26813.46484375,26904.353515625,26809.353515625,26897.6015625,26897.6015625,82698240
2023-03-17 21:30:00,26890.806640625,27225.875,26870.349609375,27149.162109375,27149.162109375,947302400
2023-03-17 22:00:00,27177.8203125,27414.169921875,27072.95703125,27414.169921875,27414.169921875,1040764928
2023-03-17 22:30:00,27470.3359375,27787.8125,27412.52734375,27584.169921875,27584.169921875,1892397056
2023-03-17 23:00:00,27588.234375,27708.0078125,27444.1953125,27457.279296875,27457.279296875,741322752
2023-03-17 23:30:00,27400.666015625,27499.626953125,27336.791015625,27406.73828125,27406.73828125,500744192
2023-03-18 00:00:00,27448.1171875,27453.12109375,27135.056640625,27276.1953125,27276.1953125,563302400
2023-03-18 00:30:00,27274.513671875,27660.419921875,27243.90625,27639.8046875,27639.8046875,849432576
2023-03-18 01:00:00,27690.17578125,27725.953125,27428.2734375,27515.400390625,27515.400390625,532500480
2023-03-18 01:30:00,27467.095703125,27467.095703125,27329.873046875,27407.5703125,27407.5703125,1761280
2023-03-18 02:00:00,27399.77734375,27514.57421875,27328.58984375,27417.0546875,27417.0546875,0
2023-03-18 02:30:00,27453.859375,27525.923828125,27293.4453125,27365.203125,27365.203125,29974528
2023-03-18 03:00:00,27360.63671875,27395.828125,27259.087890625,27338.591796875,27338.591796875,119410688
2023-03-18 03:30:00,27337.5625,27398.71484375,27337.5625,27375.587890625,27375.587890625,96714752
2023-03-18 04:00:00,27375.658203125,27401.236328125,27288.142578125,27390.173828125,27390.173828125,5808128
2023-03-18 04:30:00,27379.998046875,27450.708984375,27357.1640625,27389.212890625,27389.212890625,93356032
2023-03-18 05:00:00,27390.796875,27465.623046875,27364.0625,27460.021484375,27460.021484375,19587072
2023-03-18 05:30:00,27461.109375,27655.455078125,27461.109375,27646.990234375,27646.990234375,406876160
2023-03-18 06:00:00,27641.853515625,27670.49609375,27531.201171875,27531.201171875,27531.201171875,57286656
2023-03-18 06:30:00,27545.640625,27590.15234375,27531.37109375,27538.3984375,27538.3984375,0
2023-03-18 07:00:00,27567.890625,27567.890625,27491.84765625,27527.51171875,27527.51171875,0
2023-03-18 07:30:00,27483.873046875,27517.517578125,27392.869140625,27429.701171875,27429.701171875,18710528
2023-03-18 08:00:00,27430.5703125,27430.5703125,27147.447265625,27311.091796875,27311.091796875,46858240
2023-03-18 08:30:00,27316.248046875,27385.9921875,27287.109375,27301.294921875,27301.294921875,57352192
2023-03-18 09:00:00,27278.302734375,27369.646484375,27228.78515625,27341.16015625,27341.16015625,122646528
2023-03-18 09:30:00,27336.783203125,27492.708984375,27326.51953125,27463.18359375,27463.18359375,82337792
2023-03-18 10:00:00,27470.404296875,27511.77734375,27453.9609375,27474.8125,27474.8125,0
2023-03-18 10:30:00,27443.2109375,27556.375,27443.2109375,27556.375,27556.375,2544168960
2023-03-18 11:00:00,27555.958984375,27555.958984375,27470.265625,27475.037109375,27475.037109375,0
2023-03-18 11:30:00,27476.470703125,27507.833984375,27395.70703125,27507.669921875,27507.669921875,3772416
2023-03-18 12:00:00,27512.63671875,27524.765625,27373.19140625,27439.84765625,27439.84765625,0
2023-03-18 12:30:00,27444.3125,27667.541015625,27444.3125,27590.14453125,27590.14453125,93609984
2023-03-18 13:00:00,27582.181640625,27595.603515625,27466.419921875,27510.447265625,27510.447265625,34742272
2023-03-18 13:30:00,27516.884765625,27545.439453125,27446.939453125,27497.8046875,27497.8046875,0
2023-03-18 14:00:00,27501.494140625,27629.916015625,27482.013671875,27629.916015625,27629.916015625,26476544
2023-03-18 14:30:00,27621.623046875,27663.482421875,27537.833984375,27615.490234375,27615.490234375,0
2023-03-18 15:00:00,27613.810546875,27613.810546875,27396.263671875,27396.263671875,27396.263671875,0
2023-03-18 15:30:00,27404.095703125,27419.080078125,27150.7265625,27312.41015625,27312.41015625,561963008
2023-03-18 16:00:00,27292.923828125,27409.177734375,27256.98046875,27273.869140625,27273.869140625,109359104
2023-03-18 16:30:00,27199.72265625,27496.0390625,26636.26171875,27373.8515625,27373.8515625,1584578560
2023-03-18 17:00:00,27415.3203125,27511.697265625,27229.052734375,27229.052734375,27229.052734375,17743872
2023-03-18 17:30:00,27181.828125,27375.5078125,27048.62890625,27375.5078125,27375.5078125,448958464
2023-03-18 18:00:00,27373.984375,27419.875,27318.525390625,27407.794921875,27407.794921875,0
2023-03-18 18:30:00,27394.533203125,27410.140625,27331.189453125,27410.140625,27410.140625,0
2023-03-18 19:00:00,27394.41015625,27475.685546875,27363.97265625,27475.685546875,27475.685546875,0
2023-03-18 19:30:00,27467.412109375,27505.638671875,27417.828125,27429.24609375,27429.24609375,0
2023-03-18 20:00:00,27421.1328125,27441.376953125,27356.6015625,27379.22265625,27379.22265625,0
2023-03-18 20:30:00,27393.5078125,27510.546875,27386.71484375,27411.900390625,27411.900390625,0
2023-03-18 21:00:00,27409.86328125,27419.26171875,27359.8515625,27379.396484375,27379.396484375,5824512
2023-03-18 21:30:00,27383.498046875,27391.5859375,27276.345703125,27276.345703125,27276.345703125,0
2023-03-18 22:00:00,27305.32421875,27305.32421875,27220.828125,27231.939453125,27231.939453125,0
2023-03-18 22:30:00,27243.3359375,27259.244140625,26966.3515625,26978.66015625,26978.66015625,0
2023-03-18 23:00:00,26979.865234375,27119.2109375,26902.943359375,26937.318359375,26937.318359375,9957376
2023-03-18 23:30:00,26946.357421875,27067.181640625,26899.12109375,26952.69921875,26952.69921875,2846720
2023-03-19 00:00:00,26969.50390625,27113.19140625,26969.50390625,27030.650390625,27030.650390625,30998528
2023-03-19 00:30:00,27043.876953125,27173.1328125,27043.876953125,27138.80078125,27138.80078125,13312000
2023-03-19 01:00:00,27136.30078125,27208.7734375,27115.685546875,27160.376953125,27160.376953125,0
2023-03-19 01:30:00,27162.517578125,27242.837890625,27156.345703125,27168.154296875,27168.154296875,0
2023-03-19 02:00:00,27170.44140625,27212.49609375,27134.45703125,27212.49609375,27212.49609375,63389696
2023-03-19 02:30:00,27205.158203125,27245.947265625,27163.744140625,27175.41796875,27175.41796875,0
2023-03-19 03:00:00,27182.962890625,27231.509765625,27172.005859375,27172.005859375,27172.005859375,497664
2023-03-19 03:30:00,27168.705078125,27252.478515625,27156.83984375,27247.2421875,27247.2421875,60729344
2023-03-19 04:00:00,27289.28125,27331.921875,27194.6484375,27199.0859375,27199.0859375,106991616
2023-03-19 04:30:00,27200.884765625,27237.423828125,27187.69921875,27199.2421875,27199.2421875,8251392
2023-03-19 05:00:00,27207.521484375,27224.62890625,27169.7421875,27220.896484375,27220.896484375,66193408
2023-03-19 05:30:00,27226.634765625,27251.07421875,27126.431640625,27126.431640625,27126.431640625,0
2023-03-19 06:00:00,27126.236328125,27145.826171875,27023.2109375,27046.94921875,27046.94921875,32544768
2023-03-19 06:30:00,27045.431640625,27091.802734375,26972.66796875,27020.921875,27020.921875,206082048
2023-03-19 07:00:00,26995.833984375,27032.984375,26907.716796875,27026.71484375,27026.71484375,281669632
2023-03-19 07:30:00,27031.810546875,27062.748046875,27021.044921875,27032.55078125,27032.55078125,52631552
2023-03-19 08:00:00,27038.341796875,27133.466796875,26969.73828125,27122.53125,27122.53125,47306752
2023-03-19 08:30:00,27110.61328125,27149.337890625,27018.546875,27024.263671875,27024.263671875,10768384
2023-03-19 09:00:00,27040.1875,27068.787109375,27003.576171875,27017.5234375,27017.5234375,13133824
2023-03-19 09:30:00,27012.330078125,27110.5234375,27012.330078125,27104.015625,27104.015625,45393920
2023-03-19 10:00:00,27105.681640625,27141.458984375,27062.572265625,27141.458984375,27141.458984375,24729600
2023-03-19 10:30:00,27151.263671875,27151.263671875,27094.1640625,27131.515625,27131.515625,44955648
2023-03-19 11:00:00,27116.232421875,27152.6171875,27020.994140625,27108.796875,27108.796875,266559488
2023-03-19 11:30:00,27117.013671875,27262.37109375,27114.72265625,27262.37109375,27262.37109375,184053760
2023-03-19 12:00:00,27237.736328125,27395.68359375,27228.26953125,27256.625,27256.625,488329216
2023-03-19 12:30:00,27260.36328125,27360.435546875,27236.619140625,27320.736328125,27320.736328125,88983552
2023-03-19 13:00:00,27326.21484375,27352.056640625,27196.7578125,27290.318359375,27290.318359375,108277760
2023-03-19 13:30:00,27290.57421875,27306.314453125,27203.8671875,27247.61328125,27247.61328125,48287744
2023-03-19 14:00:00,27256.076171875,27397.130859375,27256.076171875,27397.130859375,27397.130859375,140218368
2023-03-19 14:30:00,27417.171875,27434.953125,27357.234375,27411.830078125,27411.830078125,109842432
2023-03-19 15:00:00,27409.46484375,27659.7109375,27409.46484375,27564.2734375,27564.2734375,848439296
2023-03-19 15:30:00,27563.2109375,27665.27734375,27548.0,27602.72265625,27602.72265625,116602880
2023-03-19 16:00:00,27635.357421875,27719.193359375,27573.990234375,27693.41796875,27693.41796875,515543040
2023-03-19 16:30:00,27670.8984375,28189.953125,27665.669921875,27955.2890625,27955.2890625,1104773120
2023-03-19 17:00:00,27986.916015625,28062.43359375,27823.935546875,27956.427734375,27956.427734375,361601024
2023-03-19 17:30:00,27980.35546875,28105.234375,27936.078125,28004.05859375,28004.05859375,163561472
2023-03-19 18:00:00,27977.54296875,28071.361328125,27943.119140625,28071.361328125,28071.361328125,312664064
2023-03-19 18:30:00,28059.814453125,28338.22265625,28059.814453125,28338.22265625,28338.22265625,772904960
2023-03-19 19:00:00,28340.7265625,28434.2265625,28293.955078125,28352.4375,28352.4375,1040203776
2023-03-19 19:30:00,28327.8828125,28409.876953125,28218.42578125,28322.208984375,28322.208984375,428802048
2023-03-19 20:00:00,28330.806640625,28440.560546875,28035.8515625,28051.283203125,28051.283203125,613687296
2023-03-19 20:30:00,28040.84375,28108.21484375,27886.578125,27973.451171875,27973.451171875,551297024
2023-03-19 21:00:00,27973.701171875,28292.37890625,27973.701171875,28183.470703125,28183.470703125,654843904
2023-03-19 21:30:00,28192.2890625,28207.01953125,28045.63671875,28045.63671875,28045.63671875,119042048
